symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,settlePlan,triggerProtect,liquidationFee,marketTakeBound,maxMoveOrderLimit,filters,orderTypes,timeInForce
AAVEUSDT,AAVEUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,AAVE,USDT,USDT,3,1,8,8,COIN,['DeFi'],0,0.1000,0.015000,0.10,10000,"[{'minPrice': '4.340', 'tickSize': '0.010', 'maxPrice': '38702', 'filterType': 'PRICE_FILTER'}, {'stepSize': '0.1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '0.1'}, {'minQty': '0.1', 'maxQty': '1250', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
FILUSDT,FILUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,FIL,USDT,USDT,3,1,8,8,COIN,['Storage'],0,0.1000,0.015000,0.10,10000,"[{'minPrice': '1.381', 'maxPrice': '10000', 'tickSize': '0.001', 'filterType': 'PRICE_FILTER'}, {'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE'}, {'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '7500', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
RSRUSDT,RSRUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,RSR,USDT,USDT,6,0,8,8,COIN,['DeFi'],0,0.1000,0.010000,0.10,10000,"[{'tickSize': '0.000001', 'maxPrice': '10', 'filterType': 'PRICE_FILTER', 'minPrice': '0.000778'}, {'filterType': 'LOT_SIZE', 'maxQty': '50000000', 'stepSize': '1', 'minQty': '1'}, {'maxQty': '10000000', 'stepSize': '1', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
LRCUSDT,LRCUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,LRC,USDT,USDT,5,0,8,8,COIN,['DEX'],0,0.1000,0.010000,0.10,10000,"[{'maxPrice': '100', 'minPrice': '0.00520', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00010'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000'}, {'minQty': '1', 'maxQty': '500000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MATICUSDT,MATICUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,MATIC,USDT,USDT,5,0,8,8,COIN,['Layer-2'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.00960', 'maxPrice': '137', 'tickSize': '0.00010'}, {'minQty': '1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'stepSize': '1', 'maxQty': '500000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
OCEANUSDT,OCEANUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,OCEAN,USDT,USDT,5,0,8,8,COIN,['AI'],0,0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.00010', 'maxPrice': '100', 'tickSize': '0.00010'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'stepSize': '1'}, {'maxQty': '600000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
CVCUSDT,CVCUSDT,PERPETUAL,1669712400000,1569398400000,SETTLING,2.5000,5.0000,CVC,USDT,USDT,5,0,8,8,COIN,['Infrastructure'],0,0.1000,0.025000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '100', 'minPrice': '0.00517', 'tickSize': '0.00001'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '10000000'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '800000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
BELUSDT,BELUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,BEL,USDT,USDT,5,0,8,8,COIN,['DeFi'],0,0.1000,0.020000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.00010', 'maxPrice': '204', 'minPrice': '0.03610'}, {'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'maxQty': '150000', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
CTKUSDT,CTKUSDT,PERPETUAL,1711962000000,1569398400000,SETTLING,2.5000,5.0000,CTK,USDT,USDT,5,0,8,8,COIN,['Infrastructure'],0,0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '180', 'minPrice': '0.02600', 'tickSize': '0.00010'}, {'minQty': '1', 'maxQty': '10000000', 'stepSize': '1', 'filterType': 'LOT_SIZE'}, {'stepSize': '1', 'minQty': '1', 'maxQty': '88000', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
AXSUSDT,AXSUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,AXS,USDT,USDT,5,0,8,8,COIN,['Metaverse'],0,0.1000,0.020000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.00100', 'maxPrice': '6989', 'minPrice': '0.08000'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '10000000'}, {'minQty': '1', 'maxQty': '8000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ALPHAUSDT,ALPHAUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,ALPHA,USDT,USDT,5,0,8,8,COIN,['DeFi'],0,0.1000,0.015000,0.10,10000,"[{'maxPrice': '100', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001', 'minPrice': '0.01760'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '5000000', 'stepSize': '1'}, {'maxQty': '540000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ZENUSDT,ZENUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,ZEN,USDT,USDT,3,1,8,8,COIN,['Privacy'],0,0.1000,0.017500,0.10,10000,"[{'minPrice': '1.437', 'maxPrice': '10000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.001'}, {'maxQty': '1000000', 'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'LOT_SIZE'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '10000', 'stepSize': '0.1', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SKLUSDT,SKLUSDT,PERPETUAL,4133404800000,1598252400000,TRADING,2.5000,5.0000,SKL,USDT,USDT,5,0,8,8,COIN,['Layer-2'],0,0.1000,0.010000,0.10,10000,"[{'minPrice': '0.00544', 'tickSize': '0.00001', 'maxPrice': '100', 'filterType': 'PRICE_FILTER'}, {'minQty': '1', 'maxQty': '10000000', 'stepSize': '1', 'filterType': 'LOT_SIZE'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '1000000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
GRTUSDT,GRTUSDT,PERPETUAL,4133404800000,1608274800000,TRADING,2.5000,5.0000,GRT,USDT,USDT,5,0,8,8,COIN,['Oracle'],0,0.1000,0.010000,0.10,10000,"[{'maxPrice': '100', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001', 'minPrice': '0.01398'}, {'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '150000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
1INCHUSDT,1INCHUSDT,PERPETUAL,4133404800000,1608879600000,TRADING,2.5000,5.0000,1INCH,USDT,USDT,4,0,8,8,COIN,['DEX'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '100000', 'tickSize': '0.0001', 'minPrice': '0.0613'}, {'maxQty': '5000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'maxQty': '500000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
CHZUSDT,CHZUSDT,PERPETUAL,4133404800000,1611212400000,TRADING,2.5000,5.0000,CHZ,USDT,USDT,5,0,8,8,COIN,['Layer-1'],0,0.1000,0.015000,0.10,10000,"[{'minPrice': '0.00447', 'tickSize': '0.00001', 'maxPrice': '100', 'filterType': 'PRICE_FILTER'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'maxQty': '850000', 'minQty': '1', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SANDUSDT,SANDUSDT,PERPETUAL,4133404800000,1610953200000,TRADING,2.5000,5.0000,SAND,USDT,USDT,5,0,8,8,COIN,['Metaverse'],0,0.1000,0.015000,0.10,10000,"[{'minPrice': '0.00500', 'maxPrice': '20000', 'tickSize': '0.00010', 'filterType': 'PRICE_FILTER'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '10000000'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '500000', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ANKRUSDT,ANKRUSDT,PERPETUAL,4133404800000,1611558000000,TRADING,2.5000,5.0000,ANKR,USDT,USDT,6,0,8,8,COIN,['DeFi'],0,0.1000,0.010000,0.10,10000,"[{'minPrice': '0.001510', 'tickSize': '0.000010', 'maxPrice': '2000', 'filterType': 'PRICE_FILTER'}, {'maxQty': '60000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '10000000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
BTSUSDT,BTSUSDT,PERPETUAL,1660813200000,1612076400000,SETTLING,2.5000,5.0000,BTS,USDT,USDT,5,0,8,8,COIN,['DEX'],0,0.0500,0.025000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '20000', 'tickSize': '0.00001', 'minPrice': '0.00114'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '3000000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
LITUSDT,LITUSDT,PERPETUAL,4133404800000,1613545200000,TRADING,2.5000,5.0000,LIT,USDT,USDT,3,1,8,8,COIN,['Privacy'],0,0.1000,0.015000,0.10,10000,"[{'minPrice': '0.077', 'filterType': 'PRICE_FILTER', 'maxPrice': '100000', 'tickSize': '0.001'}, {'filterType': 'LOT_SIZE', 'maxQty': '5000000', 'stepSize': '0.1', 'minQty': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '150000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
UNFIUSDT,UNFIUSDT,PERPETUAL,4133404800000,1612854000000,TRADING,2.5000,5.0000,UNFI,USDT,USDT,3,1,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.001', 'maxPrice': '10000', 'minPrice': '0.222'}, {'maxQty': '100000', 'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'LOT_SIZE'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'minQty': '0.1', 'maxQty': '8000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
REEFUSDT,REEFUSDT,PERPETUAL,4133404800000,1611558000000,TRADING,2.5000,5.0000,REEF,USDT,USDT,6,0,8,8,COIN,['DeFi'],0,0.1500,0.010000,0.15,10000,"[{'minPrice': '0.000516', 'filterType': 'PRICE_FILTER', 'tickSize': '0.000001', 'maxPrice': '2000'}, {'maxQty': '200000000', 'stepSize': '1', 'filterType': 'LOT_SIZE', 'minQty': '1'}, {'maxQty': '100000000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
RVNUSDT,RVNUSDT,PERPETUAL,4133404800000,1614063600000,TRADING,2.5000,5.0000,RVN,USDT,USDT,5,0,8,8,COIN,['PoW'],0,0.1000,0.010000,0.10,10000,"[{'minPrice': '0.00154', 'maxPrice': '20000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001'}, {'maxQty': '10000000', 'minQty': '1', 'stepSize': '1', 'filterType': 'LOT_SIZE'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '3000000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SFPUSDT,SFPUSDT,PERPETUAL,4133404800000,1614150000000,TRADING,2.5000,5.0000,SFP,USDT,USDT,4,0,8,8,COIN,['Infrastructure'],0,0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '100000', 'tickSize': '0.0001', 'minPrice': '0.0223'}, {'stepSize': '1', 'minQty': '1', 'maxQty': '5000000', 'filterType': 'LOT_SIZE'}, {'maxQty': '300000', 'minQty': '1', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
XEMUSDT,XEMUSDT,PERPETUAL,4133404800000,1614668400000,TRADING,2.5000,5.0000,XEM,USDT,USDT,4,0,8,8,COIN,['Layer-1'],0,0.1000,0.010000,0.10,10000,"[{'tickSize': '0.0001', 'maxPrice': '100000', 'minPrice': '0.0035', 'filterType': 'PRICE_FILTER'}, {'minQty': '1', 'stepSize': '1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE'}, {'maxQty': '2000000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
